total_decision_steps,total_minutes,final_metrics,moe_cumulative_reward,propagation_factor,scenario,scenario_name,scenario_path,ignition_pos,sim_seed,delta_moe_total,fire_detection_delay_minutes,response_time_seconds
20,200.0,"{'burnt_area_m2': 4573700.0, 'fire_cost_eur': 9552102.8, 'casualties': 2004.0, 'emissions_tonnes': 1784.41}",-0.0176651311694355,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(67456.24460280128, 71347.63323586248)",181922,-1.016586293911783,60.0,3600.0
23,230.0,"{'burnt_area_m2': 1813850.0, 'fire_cost_eur': 233102.8, 'casualties': 832.0, 'emissions_tonnes': 416.25}",0.9935231141920028,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(68736.24460280314, 67797.63323586294)",283474,-0.0051872192023599,60.0,3600.0
77,770.0,"{'burnt_area_m2': 12082775.0, 'fire_cost_eur': 40947974.0, 'casualties': 5564.0, 'emissions_tonnes': 2849.01}",-0.0433599199686863,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70946.24460280128, 70322.63323586388)",815761,-1.0422709278900562,60.0,3600.0
88,880.0,"{'burnt_area_m2': 13085025.0, 'fire_cost_eur': 18576106.0, 'casualties': 5798.0, 'emissions_tonnes': 2916.48}",-0.0464115665802725,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71306.24460280314, 70832.63323586294)",751637,-1.044409729120067,60.0,3600.0
67,670.0,"{'burnt_area_m2': 7654650.0, 'fire_cost_eur': 20692037.6, 'casualties': 3561.0, 'emissions_tonnes': 1800.71}",-0.0274845152095926,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70586.24460280128, 69502.63323586388)",3366,-1.02663126108437,60.0,3600.0
17,170.0,"{'burnt_area_m2': 5142125.0, 'fire_cost_eur': 374707544.68, 'casualties': 5818.0, 'emissions_tonnes': 9317.05}",-0.0372357212750077,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(67676.24460280128, 70897.63323586341)",638027,-1.0345079496391327,60.0,3600.0
10,100.0,"{'burnt_area_m2': 467525.0, 'fire_cost_eur': 65405.2, 'casualties': 233.0, 'emissions_tonnes': 116.8}",0.9982969806650954,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70066.24460280128, 68402.63323586434)",938849,-0.0012155612009306,60.0,3600.0
60,600.0,"{'burnt_area_m2': 16603000.0, 'fire_cost_eur': 503679329.2, 'casualties': 11899.0, 'emissions_tonnes': 6566.65}",-0.0687630083010679,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71871.24460280128, 69557.63323586248)",278899,-1.0679872623634,60.0,3600.0
15,150.0,"{'burnt_area_m2': 727925.0, 'fire_cost_eur': 101402.0, 'casualties': 362.0, 'emissions_tonnes': 181.08}",0.9973505631650876,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(69231.24460280314, 68382.63323586388)",541806,-0.0020231066197048,60.0,3600.0
12,120.0,"{'burnt_area_m2': 643250.0, 'fire_cost_eur': 87424.4, 'casualties': 312.0, 'emissions_tonnes': 156.12}",0.997672756815178,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(67486.24460280314, 67457.63323586294)",321578,-0.0016297197408168,60.0,3600.0
32,320.0,"{'burnt_area_m2': 2465050.0, 'fire_cost_eur': 318760.4, 'casualties': 1138.0, 'emissions_tonnes': 569.22}",0.9911850026023517,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(68436.24460280128, 68072.6332358648)",599962,-0.0081289573020856,60.0,3600.0
17,170.0,"{'burnt_area_m2': 4827075.0, 'fire_cost_eur': 102120363.47, 'casualties': 3000.0, 'emissions_tonnes': 4688.35}",-0.0248457178341561,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(67571.24460280128, 71272.63323586294)",510636,-1.0231879435598756,60.0,3600.0
53,530.0,"{'burnt_area_m2': 12866675.0, 'fire_cost_eur': 473248940.8, 'casualties': 10070.0, 'emissions_tonnes': 5507.18}",-0.0549012815824941,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(72006.24460280128, 69242.63323586388)",315452,-1.052767532522682,60.0,3600.0
18,180.0,"{'burnt_area_m2': 1209350.0, 'fire_cost_eur': 160885.2, 'casualties': 574.0, 'emissions_tonnes': 287.3}",0.9956469665072056,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(69536.24460280314, 68487.63323586388)",257551,-0.0033077568172401,60.0,3600.0
40,400.0,"{'burnt_area_m2': 9290600.0, 'fire_cost_eur': 1090969.6, 'casualties': 3896.0, 'emissions_tonnes': 1948.16}",-0.032519750891934,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71036.24460280314, 68562.63323586341)",789367,-1.031624760862818,60.0,3600.0
13,130.0,"{'burnt_area_m2': 797725.0, 'fire_cost_eur': 106436.4, 'casualties': 380.0, 'emissions_tonnes': 190.06}",0.997126415854259,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(69396.24460280314, 67487.63323586341)",174620,-0.002324674283457,60.0,3600.0
11,110.0,"{'burnt_area_m2': 514900.0, 'fire_cost_eur': 71610.0, 'casualties': 255.0, 'emissions_tonnes': 127.88}",0.998127192976278,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70286.24460280314, 68692.63323586294)",314209,-0.0013264030473459,60.0,3600.0
15,150.0,"{'burnt_area_m2': 1104675.0, 'fire_cost_eur': 143978.8, 'casualties': 514.0, 'emissions_tonnes': 257.11}",0.9960424848607438,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(69411.24460280314, 67807.63323586341)",372000,-0.0029759516254198,60.0,3600.0
18,180.0,"{'burnt_area_m2': 4271325.0, 'fire_cost_eur': 510001.2, 'casualties': 1788.0, 'emissions_tonnes': 1336.35}",-0.0157877968437984,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(67866.24460280314, 71567.63323586341)",710833,-1.0143097098988227,60.0,3600.0
54,540.0,"{'burnt_area_m2': 3637175.0, 'fire_cost_eur': 20726016.8, 'casualties': 1902.0, 'emissions_tonnes': 971.53}",0.9865304527054488,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70326.24460280128, 69512.63323586341)",328360,-0.0126637742025392,60.0,3600.0
41,410.0,"{'burnt_area_m2': 12480825.0, 'fire_cost_eur': 1447849.2, 'casualties': 5170.0, 'emissions_tonnes': 2585.45}",-0.0435729034602202,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71796.24460280314, 68617.63323586434)",938870,-1.0420118642929102,60.0,3600.0
25,250.0,"{'burnt_area_m2': 1797400.0, 'fire_cost_eur': 113742226.8, 'casualties': 1958.0, 'emissions_tonnes': 1654.26}",0.9901229665657708,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(67221.24460280314, 70107.63323586341)",433251,-0.0083592685141299,60.0,3600.0
15,150.0,"{'burnt_area_m2': 883150.0, 'fire_cost_eur': 118476.4, 'casualties': 423.0, 'emissions_tonnes': 211.56}",0.9968145864669554,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(69586.24460280128, 68377.63323586341)",414454,-0.0022441954136716,60.0,3600.0
10,100.0,"{'burnt_area_m2': 615000.0, 'fire_cost_eur': 81452.0, 'casualties': 290.0, 'emissions_tonnes': 145.45}",0.99778914671782,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(67666.24460280128, 67797.63323586294)",483577,-0.0015194881790627,60.0,3600.0
28,280.0,"{'burnt_area_m2': 1898125.0, 'fire_cost_eur': 248883.6, 'casualties': 888.0, 'emissions_tonnes': 444.44}",0.9931908650562644,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(68876.24460280314, 67812.63323586341)",586387,-0.0054035820051425,60.0,3600.0
22,220.0,"{'burnt_area_m2': 1645525.0, 'fire_cost_eur': 213438.4, 'casualties': 762.0, 'emissions_tonnes': 381.14}",0.9941114555706976,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(68256.24460280314, 68347.63323586388)",126554,-0.0054000587534819,60.0,3600.0
19,190.0,"{'burnt_area_m2': 1466000.0, 'fire_cost_eur': 188955.2, 'casualties': 674.0, 'emissions_tonnes': 337.42}",0.9947620197523266,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(67836.24460280128, 67627.6332358648)",616203,-0.0039178166340846,60.0,3600.0
9,90.0,"{'burnt_area_m2': 375025.0, 'fire_cost_eur': 52822.0, 'casualties': 188.0, 'emissions_tonnes': 94.33}",0.9986317900345772,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(67221.24460280314, 67547.63323586294)",303571,-0.0009446528036298,60.0,3600.0
11,110.0,"{'burnt_area_m2': 571325.0, 'fire_cost_eur': 78321.6, 'casualties': 279.0, 'emissions_tonnes': 139.86}",0.997929125126209,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70101.24460280128, 68552.63323586294)",228367,-0.0015872067612731,60.0,3600.0
21,210.0,"{'burnt_area_m2': 7546400.0, 'fire_cost_eur': 1784224351.22, 'casualties': 20834.0, 'emissions_tonnes': 18629.74}",-0.0759495208527035,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(68446.24460280128, 71522.63323586294)",625010,-1.0734724541056684,60.0,3600.0
28,280.0,"{'burnt_area_m2': 3023975.0, 'fire_cost_eur': 376658.8, 'casualties': 1345.0, 'emissions_tonnes': 672.61}",0.9892777495453874,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(68341.24460280128, 67617.63323586341)",651584,-0.0093479088300794,60.0,3600.0
8,80.0,"{'burnt_area_m2': 400525.0, 'fire_cost_eur': 54709.2, 'casualties': 195.0, 'emissions_tonnes': 97.7}",0.9985493787462816,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(69721.24460280128, 67722.6332358648)",107103,-0.0008764330171551,60.0,3600.0
46,460.0,"{'burnt_area_m2': 14795350.0, 'fire_cost_eur': 947453293.2, 'casualties': 15540.0, 'emissions_tonnes': 8716.1}",-0.0714995344713562,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71756.24460280128, 69222.63323586201)",718256,-1.069526715675041,60.0,3600.0
12,120.0,"{'burnt_area_m2': 699875.0, 'fire_cost_eur': 93318.4, 'casualties': 333.0, 'emissions_tonnes': 166.64}",0.9974794213014544,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(69701.24460280128, 67507.63323586294)",680468,-0.001622907114259,60.0,3600.0
10,100.0,"{'burnt_area_m2': 582025.0, 'fire_cost_eur': 77722.4, 'casualties': 277.0, 'emissions_tonnes': 138.79}",0.9979033934175958,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(67671.24460280128, 67637.63323586434)",578596,-0.0014585485662539,60.0,3600.0
17,170.0,"{'burnt_area_m2': 6024925.0, 'fire_cost_eur': 222769503.62, 'casualties': 4672.0, 'emissions_tonnes': 6532.58}",-0.0332059009237927,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(67176.24460280128, 71312.63323586341)",238007,-1.0322539137620854,60.0,3600.0
44,440.0,"{'burnt_area_m2': 9147425.0, 'fire_cost_eur': 1078498.4, 'casualties': 3851.0, 'emissions_tonnes': 1925.89}",-0.0320459064978629,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71186.24460280314, 68722.63323586201)",705450,-1.0313868675731412,60.0,3600.0
5,50.0,"{'burnt_area_m2': 144075.0, 'fire_cost_eur': 139269644.8, 'casualties': 1462.0, 'emissions_tonnes': 870.58}",0.9965445247987306,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70591.24460280128, 70707.63323586434)",745703,-0.0025400692450878,60.0,3600.0
57,570.0,"{'burnt_area_m2': 4156775.0, 'fire_cost_eur': 537462.8, 'casualties': 1919.0, 'emissions_tonnes': 959.75}",-0.014864375959579,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70406.24460280314, 68992.63323586388)",569861,-1.0140404913246297,60.0,3600.0
70,700.0,"{'burnt_area_m2': 10784075.0, 'fire_cost_eur': 7296321.6, 'casualties': 4689.0, 'emissions_tonnes': 2350.86}",-0.0380647245501908,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70491.24460280128, 69532.63323586388)",945064,-1.0375149628153224,60.0,3600.0
8,80.0,"{'burnt_area_m2': 296625.0, 'fire_cost_eur': 209042092.0, 'casualties': 2238.0, 'emissions_tonnes': 1354.12}",0.994465679567444,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70401.24460280314, 70062.6332358648)",974578,-0.0042161303479532,60.0,3600.0
18,180.0,"{'burnt_area_m2': 1359975.0, 'fire_cost_eur': 195366.0, 'casualties': 619.0, 'emissions_tonnes': 1355.41}",0.9931601261178504,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(67181.24460280128, 68077.63323586388)",708630,-0.0058105160993637,60.0,3600.0
86,860.0,"{'burnt_area_m2': 15382150.0, 'fire_cost_eur': 207077291.2, 'casualties': 8578.0, 'emissions_tonnes': 4494.52}",-0.0583010229903779,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71346.24460280128, 70922.63323586294)",863610,-1.0565950724281716,60.0,3600.0
80,800.0,"{'burnt_area_m2': 19787575.0, 'fire_cost_eur': 1798686784.15, 'casualties': 26505.0, 'emissions_tonnes': 20351.12}",-0.1176514549335043,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(72136.24460280314, 70822.63323586434)",425963,-1.1168860272359558,60.0,3600.0
68,680.0,"{'burnt_area_m2': 4904650.0, 'fire_cost_eur': 17634345.6, 'casualties': 2435.0, 'emissions_tonnes': 1234.76}",-0.0178982150186065,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70241.24460280314, 69342.63323586434)",999331,-1.0171025659582007,60.0,3600.0
46,460.0,"{'burnt_area_m2': 3542025.0, 'fire_cost_eur': 454031.2, 'casualties': 1621.0, 'emissions_tonnes': 810.77}",-0.0126408160750798,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70621.24460280314, 68542.63323586388)",492918,-1.0120465490465165,60.0,3600.0
11,110.0,"{'burnt_area_m2': 607650.0, 'fire_cost_eur': 81690.0, 'casualties': 291.0, 'emissions_tonnes': 145.88}",0.9978077150583544,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71971.24460280128, 70677.63323586341)",358699,-0.0015401874471581,60.0,3600.0
9,90.0,"{'burnt_area_m2': 294625.0, 'fire_cost_eur': 222042203.2, 'casualties': 2368.0, 'emissions_tonnes': 1433.7}",0.9941942312000914,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70511.24460280314, 70432.63323586341)",235457,-0.0037815822807952,60.0,3600.0
32,320.0,"{'burnt_area_m2': 3403150.0, 'fire_cost_eur': 423578.4, 'casualties': 1512.0, 'emissions_tonnes': 756.39}",0.9879357291115028,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(68076.24460280128, 68077.63323586388)",486641,-0.0107717349172266,60.0,3600.0
9,90.0,"{'burnt_area_m2': 332300.0, 'fire_cost_eur': 47815.6, 'casualties': 170.0, 'emissions_tonnes': 85.39}",0.9987813728232444,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(69936.24460280128, 67907.63323586341)",538798,-0.0008439415576035,60.0,3600.0
23,230.0,"{'burnt_area_m2': 7794925.0, 'fire_cost_eur': 901784.8, 'casualties': 3220.0, 'emissions_tonnes': 1610.33}",-0.0271976812143396,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71941.24460280314, 67777.6332358648)",695596,-1.0253145682601297,60.0,3600.0
18,180.0,"{'burnt_area_m2': 4892125.0, 'fire_cost_eur': 32855901.6, 'casualties': 2349.0, 'emissions_tonnes': 3044.55}",-0.021259904297083,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(67921.24460280128, 71247.63323586341)",452931,-1.0192430691120735,60.0,3600.0
11,110.0,"{'burnt_area_m2': 739550.0, 'fire_cost_eur': 96591.6, 'casualties': 344.0, 'emissions_tonnes': 172.49}",0.9973499521020738,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(69781.24460280314, 68387.63323586388)",714046,-0.001704394234227,60.0,3600.0
24,240.0,"{'burnt_area_m2': 1782900.0, 'fire_cost_eur': 231170.8, 'casualties': 825.0, 'emissions_tonnes': 412.81}",0.9936206528460536,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(68731.24460280314, 67887.63323586388)",484001,-0.0049782985429176,60.0,3600.0
20,200.0,"{'burnt_area_m2': 1425000.0, 'fire_cost_eur': 187387.2, 'casualties': 669.0, 'emissions_tonnes': 334.62}",0.994884321363618,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(67786.24460280128, 67862.63323586294)",861124,-0.0042105957682536,60.0,3600.0
78,780.0,"{'burnt_area_m2': 21900300.0, 'fire_cost_eur': 2288165011.55, 'casualties': 32544.0, 'emissions_tonnes': 34580.18}",-0.1562451124631172,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(72121.24460280128, 70727.63323586434)",344945,-1.1554131900728486,60.0,3600.0
